,0,1,2,3,4
55,-0.14476952159205295,1.161341412254054,-1.3752431259293996,-1.571865575254087,-0.26828905513134593
56,0.06123818854167029,0.2969075211382798,-0.48431604193586364,-1.768825178271095,-0.09038713019724066
57,0.6635833013078893,-0.9062379216138686,0.6918771509499457,-1.5668141462756968,-0.7825585854791159
58,0.5146707718315922,1.2043944579463468,-0.648229868926906,1.5210932098073062,0.788709709959673
59,0.5955283243120042,0.7653593161356637,0.9268430180038256,1.424656563909822,0.6004558004923192
60,0.3390639410951058,1.0360049578770245,-1.5935586470490128,-1.4154639374615234,-0.757601612014893
61,0.2856294566487334,1.1912240906302596,1.6196304906151284,-0.005682788656303145,1.295025210452097
62,0.47665326318159135,0.6608251640150067,-0.04567573899814154,1.3420681504625074,1.251877113213191
63,0.25810372293040496,0.3107307244119206,-0.5423021000953532,1.0515081656680285,2.1397151337504825
64,0.27882208219787935,0.3293749314242757,-1.0511208239016108,0.7318471205635995,1.0185115588050044
65,0.32664520755630755,0.24424126010671451,-0.854479384343177,1.563846182767808,1.9940359864073465
66,0.634145389656808,-0.4896098393387968,-0.9831314081859631,1.3081106257171282,0.6759075767486145
67,0.03649733276437147,0.8626636034247854,-0.936246479471733,0.759311721520352,1.9215383812798865
68,-0.19468640033611045,0.36233770688828737,-0.9156047425868722,0.18244713959866365,1.5603958139831213
69,0.4399169525648095,1.287526043179147,2.293056189243884,-0.3045863534316835,0.5813730365243357
70,0.28419050752586267,0.4774874839905187,-1.1274845847988906,-0.416492408634609,0.09117099010917344
71,0.5891164172070467,-0.17986007870414894,-0.800251070975819,1.116996768629618,0.18443176301258377
72,0.3303199821165833,0.4216902638440388,-0.5315587942273323,-0.992911114642705,0.023054476932464495
73,0.06640786811570729,-0.012445745188892438,-1.4591118778100074,-1.7360396050327795,0.3417927722529732
74,-0.009002754113707361,-0.5215782331908514,-1.6299063710970285,-2.3872837418954704,0.5750051664819797
