1003900,216,104070,121036,21113,83058,122585,71695,8.163265306,89.50471698,10.49528302,28.69897959,4.549319728,2.210884354,6.519804183,10.03560303,4.272363151,6.680423008,76.15188701,4.237091919,19.61102107
1004000,246,51888,57113,51186,30630,59463,19642,5.658409387,81.14754098,18.85245902,12.20338983,3.572359844,1.12125163,28.65708791,2.647358299,1.47075461,10.13195099,74.50131084,5.824689388,19.67399977
1004100,676,33212,54337,27733,25432,54358,28301,19.70306217,64.958159,35.041841,8.536962574,10.73306526,2.845654191,14.3262987,7.941017316,2.191558442,16.04444444,39.87764182,2.919911012,57.20244716
1004200,78,64699,74857,49922,53760,76999,15857,4.137931035,81.38528139,18.61471862,24.32601881,0.438871473,2.946708464,37.88968825,3.693045564,0.335731415,6.882194465,74.9759384,4.186717998,20.8373436
1004300,255,68136,87696,0,43071,90165,19441,10.31970862,28.93890675,71.06109325,18.98016997,2.549575071,0.283286119,6.915721592,6.13742495,1.645541472,8.693609023,62.31688078,13.8156412,23.86747803
1004400,360,57575,66306,34981,35101,67245,38849,3.496417099,66.13213599,33.86786402,13.08376575,2.34741784,1.742031134,14.40627951,6.314919736,1.363314448,12.54493851,79.57733867,4.948958271,15.47370306
1004500,39,143298,154730,0,16156,156211,0,8.68596882,87.14285714,12.85714286,26.05790646,0,0,6.549118388,2.267002519,2.267002519,2.486910995,71.30102041,5.484693878,23.21428571
1004700,76,102185,105813,0,66698,110667,40909,5.114083399,75.94936709,24.05063291,27.22265932,2.360346184,1.573564123,9.466911765,2.987132353,0.459558824,4.039455143,72.93198529,7.582720588,19.48529412
1004800,90,72670,81932,40013,50091,83741,39328,2.550297535,84.01727862,15.98272138,19.5522811,0.538396146,0.340039671,13.76425856,4.243346008,1.049429658,8.663169607,76.44716692,5.099540582,18.4532925
1004900,48,111238,112103,77843,125082,104888,194912,1.166290444,70.58823529,29.41176471,26.18510158,2.144469526,0.639578631,5.776981639,3.493058666,1.455441111,3.832588761,80.00906618,5.054397099,14.93653672
1005000,42,94745,96799,24281,101566,93356,153851,0.578034682,80.04158004,19.95841996,27.3805902,0.395497414,1.003954974,9.015206372,3.656770456,2.045619117,7.036613272,80.38674033,3.867403315,15.74585635
1005200,18,110534,119486,0,52667,127257,18282,1.249132547,91.72413793,8.275862069,46.63428175,0,0,33.19734829,7.037225905,1.657317695,14.42596128,76.16473617,8.494208494,15.34105534
1005400,42,132887,156909,2842,65104,162765,46658,1.815823606,91.78082192,8.219178082,34.06830956,1.340250757,0,7.495117188,6.469726563,1.708984375,8.434370058,77.52725471,6.665014866,15.80773043
1005501,0,74434,78612,35657,69316,78520,81669,0,86.36363636,13.63636364,22.27465786,0.519112789,0,15.09117083,7.845489443,1.919385797,6.423927178,69.66731898,4.085127202,26.24755382
1005502,38,92164,98219,7195,102209,99724,45321,3.619047619,86.97916667,13.02083333,18.28571429,1.047619048,0,8.25217837,6.458226551,2.460276781,7.263790279,75.67991632,1.307531381,23.0125523
1005600,173,147465,163576,100265,144282,176186,126836,9.589041096,100,0,27.09946397,3.097081596,1.60810006,5.26513727,3.008649868,2.895825498,2.945924132,71.00545596,14.34138737,14.65315666
1005700,28,139891,132470,683353,167101,132302,121889,1.78913738,62.71929825,37.28070175,37.76357828,0,0,2.25502255,3.85403854,1.2300123,4.772141015,88.90728477,1.779801325,9.312913907
1005800,0,148547,168930,50370,106431,180873,37053,0,82.12290503,17.87709497,41.51410193,0,0,17.26363343,3.323652791,0.645369474,10.66358534,66.15037109,8.099386899,25.75024201
1005900,14,84630,94657,61502,34730,98104,41959,0.46760187,96.91011236,3.08988764,25.75150301,0,0,22.0906568,3.108233118,0.962072155,9.532062392,81.88622755,3.77994012,14.33383234
1006000,81,79352,86822,43174,79756,88209,47615,1.298701299,82.91873964,17.08126037,25.36796537,1.298701299,3.03030303,4.167631396,5.88099097,4.723315582,6.136071887,80.9073724,4.206049149,14.88657845
1006100,13,80899,91240,2123,54424,95132,31337,0.593065693,42.17687075,57.82312925,28.28467153,0.593065693,0,36.48960739,1.443418014,0.596612779,7.99843168,76.74642995,4.708606716,18.54496334
1006200,37,29862,39336,12490,17948,38810,26088,2.850539291,91.01796407,8.982035928,5.392912173,4.545454546,0.693374422,41.55583438,5.04391468,2.107904642,25.04012841,49.19043948,11.56515035,39.24441018
1006300,95,139475,148631,0,114557,152888,49049,2.394876079,82.78688525,17.21311475,31.80172654,0,0.640490114,8.315244615,4.74202705,3.155785607,3.806290207,79.34745473,3.006491288,17.64605398
1006400,189,88480,98356,27701,66334,101384,31218,4.050578654,67.83783784,32.16216216,18.43120446,0.857265324,0.55722246,6.416899163,2.617244586,1.169124485,5.49268562,76.8663718,7.840772015,15.29285619
1006500,67,56682,58415,18413,39681,60141,28221,2.080745342,100,0,17.57763975,0,0,27.10428038,3.203102557,1.321459351,8.650519031,75.95375723,3.583815029,20.46242775
1006600,589,51587,64021,19848,44761,72255,19210,9.421377355,57.25952813,42.74047187,14.85742871,6.419876605,2.217775554,11.83394306,8.239223795,0.827103547,7.925686041,61.16310695,22.70218383,16.13470922
1006700,150,83581,85032,148960,47601,85453,63350,4.320276498,84.42028986,15.57971015,16.1578341,1.555299539,0,8.742359696,5.056491943,0.555658455,5.089703588,76.4400815,2.593072791,20.96684571
1006800,286,82167,77060,20944,107796,78793,45567,7.846364883,100,0,14.48559671,2.880658436,3.868312757,13.1942049,2.052431873,0.793377027,3.248712942,83.00744073,6.073715176,10.91884409
1006900,41,108836,124417,172557,26619,122377,120600,3.448275862,73.60774818,26.39225182,36.92178301,0.672834315,1.093355761,21.35554714,5.717531238,3.559257857,6.870860927,77.42442089,8.087946604,14.48763251
1007000,75,97492,102496,73990,66402,104511,50273,1.525630594,83.58208955,16.41791045,24.51179821,2.013832384,0,9.713393554,4.326976692,1.338240214,7.221830158,82.26500566,4.405436014,13.32955832
1007100,67,110070,119262,10166,59595,117541,55538,0.980683507,92.54032258,7.459677419,26.00297177,1.129271917,1.218424963,9.147117658,7.528641571,0.981996727,5.492572322,76.50173453,8.088369545,15.40989593
1007200,97,79385,83155,26235,75475,84300,49073,1.034846885,75.59726963,24.40273038,21.24604013,0.274551214,1.752903907,10.11209158,3.183877892,0.310040544,4.621692136,75.58320373,6.137097739,18.27969853
1007300,186,97347,101535,44958,93164,101857,86667,3.82231405,58.87850467,41.12149533,21.51342975,1.342975207,1.291322314,6.492164629,4.201825383,1.102118133,2.552120776,81.87175043,3.466204506,14.66204506
1007400,74,119157,123363,19705,130801,121713,148631,2.820267686,92.73743017,7.262569832,40.583174,0,0.717017208,21.64126612,2.110199297,0.422039859,7.3610777,76.17141512,4.167647751,19.66093713
1007500,147,114477,113441,23021,181797,115911,70869,3.911776946,83.65384615,16.34615385,30.21223471,3.162713275,5.409904286,3.979520596,4.887130556,2.210844775,5.147240782,82.96069664,4.000941398,13.03836197
1007600,66,101702,122281,35844,84305,123678,67424,4.336947456,86.66666667,13.33333333,23.6030025,2.752293578,1.584653878,13.45522738,3.984997656,3.094233474,5.112781955,56.66509656,6.029203957,37.30569948
1007700,54,101344,105828,31803,70748,107632,50091,1.485557084,89.27444795,10.72555205,21.26547455,2.008253095,1.127922971,5.637657362,4.615945995,0.237182996,2.479496472,82.53474762,5.925384053,11.53986833
1007800,80,90160,88128,89784,106505,89992,69931,1.774622893,90.3649635,9.635036496,25.02218279,0.598935226,0,5.064127992,1.375115695,1.732116885,5.783198575,65.81345484,7.839721254,26.34682391
1007900,0,118851,116812,0,59407,110364,249548,0,74.32432432,25.67567568,33.99071926,0.618716164,0,3.535353535,6.477821695,5.862977602,7.057356609,77.62443439,3.936651584,18.43891403
1008000,12,108434,109324,261329,58698,112698,89782,0,70.21276596,29.78723404,23.0314348,0,0.373482726,5.675621087,4.100181782,1.716824884,7.182795699,74.757682,7.712930501,17.5293875
1008100,150,89476,100541,57226,69910,101540,56439,3.106233175,83.33333333,16.66666667,18.47173328,1.677365914,0,6.438761085,6.027502892,0.989590027,3.06964165,68.40812104,13.30660804,18.28527092
1008200,110,96546,112074,16204,67588,115872,74552,3.679761313,67.51269036,32.48730965,22.87419194,4.574838389,3.182496271,6.688870386,4.496253122,4.357479878,8.998808105,69.96577296,7.501426127,22.53280091
1008300,364,52030,71556,31217,20143,92587,16169,19.05759162,39.06633907,60.93366093,16.07329843,11.57068063,5.235602094,4.825884289,4.030710173,2.879078695,15.00147362,55.65044122,21.9185881,22.43097068
1008400,36,76352,77511,69837,76112,78223,36678,4.57433291,66.07142857,33.92857143,30.87674714,0.508259212,0,22.43296272,2.092871158,0,10.54036024,45.91236102,3.597122302,50.49051668
1008601,19,92978,98132,0,77708,98132,0,0,80.23255814,19.76744186,28.87864823,0,1.459293395,9.054770318,4.461130742,0,9.59155576,66.96349065,4.007123776,29.02938557
1008602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008603,9,135225,137024,0,190804,138649,80125,0.370675453,72,28,42.50411862,0,0,8.627190064,5.788423154,1.020181859,15.89111215,70.72521623,6.475937015,22.79884675
1008700,73,114821,119186,62322,123009,124422,70399,1.890212325,76,24,27.3174521,0.517866391,0.414293112,4.48336815,4.386951631,1.54266431,3.494850583,67.35751295,13.14766839,19.49481865
1008800,74,109497,110564,0,114433,112470,69792,0.840150343,74.58866545,25.41133455,24.74021667,0.442184391,0.795931904,6.11946838,4.074777275,0.978530743,5.868867492,75.52878966,3.877790834,20.59341951
1008900,275,84676,92384,17968,84056,91975,67975,7.654320988,47.7582846,52.2417154,20.55555556,4.691358025,3.425925926,12.73350471,4.250214225,2.125107112,7.00867052,78.69022869,9.182259182,12.12751213
1009000,40,99713,106576,28398,87913,108949,71100,0.414364641,92.19143577,7.808564232,24.42449355,2.048802947,0.506445672,5.934495192,2.899639423,1.352163462,3.404122424,66.48027807,6.256611758,27.26311017
1009100,116,100013,105231,24795,116222,108327,45156,3.147042865,75.85227273,24.14772727,26.12588172,3.608247423,0.271296799,9.203252033,2.715447155,1.170731707,3.776129467,71.6085747,5.727376861,22.66404844
1009200,29,117331,121038,20110,137494,122985,78738,2.690166976,29.26829268,70.73170732,32.18923933,2.875695733,0.834879406,7.236467237,1.424501425,0.341880342,5.700988947,72.82051282,6.837606838,20.34188034
1009300,275,80991,103466,16030,21723,108503,37125,4.668733049,61.69193935,38.30806065,24.00232468,3.312669508,1.724137931,5.753839498,8.576681808,2.346960848,9.02720038,79.30845826,11.43451144,9.25703031
1009400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009500,10,66131,74977,40702,38589,72095,82150,1.03626943,95.52238806,4.47761194,27.35751295,0,1.03626943,50.73313783,3.062886934,1.433691756,11.0094851,79.64426878,4.051383399,16.30434783
1009600,0,88039,93340,0,78160,92914,51000,0,100,0,19.84126984,0,0,0,2.547770701,0,3.184713376,71.33757962,5.732484076,22.92993631
1009700,503,36227,45770,13615,28043,51295,22557,18.43596524,20.51612903,79.48387097,5.251227805,9.444654326,4.684548546,13.7464675,12.21235365,1.614856682,5.866302865,73.49837662,14.40746753,12.09415584
1009800,110,108340,115350,36872,90365,121045,36395,1.798029557,100,0,26.0591133,0.886699507,0.911330049,2.387267905,3.011390233,1.575908878,5.780720168,70.32115172,5.489637716,24.18921057
1009900,41,118308,146898,38079,78409,156779,76667,3.200624512,100,0,34.89461358,4.683840749,0,14.74730737,1.988400994,0,8.123953099,71.58243579,7.870753935,20.54681027
1010000,37,93876,110766,34120,70028,107611,102328,2.091713596,79.76190476,20.23809524,13.43523733,0.724054706,2.252614642,5.795454546,6.704545455,1.193181818,5.178791615,65.22727273,8.125,26.64772727
1010100,28,69730,73252,17805,98486,87931,19810,6.434316354,51.61290323,48.38709677,19.30294906,1.072386059,1.608579089,9.208819715,3.242542153,0,5.291005291,53.307393,22.30869001,24.38391699
1010200,0,34866,35316,31700,0,34773,38393,0,100,0,20.48192771,0,0,4.812834225,8.556149733,0,16.57754011,87.1657754,10.69518717,2.139037433
1010300,65,72927,74124,47117,82336,75945,50901,5.721830986,100,0,10.03521127,0.88028169,3.961267606,11.60066927,0,0.557724484,1.906898486,65.78799776,8.132361189,26.07964105
1010400,11,99201,97704,27635,0,106435,75593,1.58045977,100,0,27.44252874,0,0,2.182163188,1.233396584,0,11.43410853,69.91321119,12.34329798,17.74349084
1010601,70,145679,154383,76724,75640,156029,63174,0.677570094,96.31728045,3.682719547,30.86448598,1.004672897,0.957943925,2.732158853,0.851000299,1.328754852,4.158415842,80.67705213,4.823247454,14.49970042
1010602,76,86935,92564,0,84340,92495,84845,2.425665102,96.62650602,3.373493976,25.46948357,0.430359937,0.547730829,9.185154468,7.754509641,5.121293801,6.574887254,71.87027027,4.951351351,23.17837838
1010800,144,121745,122372,167826,127121,125394,65424,2.050761421,98.1294964,1.870503597,29.40101523,1.401015228,1.218274112,5.062022303,2.418243328,2.455832602,4.013071895,74.7130834,5.394032135,19.89288447
1010900,0,112857,116720,917,0,117944,0,0,36.36363636,63.63636364,35.71428571,0,0,14.85148515,3.96039604,0,14.85148515,52.47524753,1.98019802,45.54455446
1011000,88,99596,103671,25462,92977,101296,133211,2.132299491,94.39359268,5.606407323,28.39835231,2.204991519,0,4.903078677,5.729760547,2.522805017,7.322689592,78.56517935,4.73899096,16.69582969
1011100,173,58613,63681,33668,88132,67128,28335,10.19446081,46.61016949,53.38983051,10.84266352,3.123158515,1.708898055,11.37765593,3.872515422,1.576422207,6.859592712,57.99930289,14.81352388,27.18717323
1011201,0,160985,158976,0,166977,166390,52740,0,100,0,41.03019538,0,0,4.98132005,0,0,6.033376123,73.22540473,6.600249066,20.1743462
1011202,0,225518,198155,0,425192,201879,0,0,72.72727273,27.27272727,37.09677419,0,0,1.060070671,3.180212014,0,12.77372263,82.68551237,0,17.31448763
1011203,31,74054,75349,0,54941,79067,67224,1.684532925,82.44274809,17.55725191,18.37672282,0,3.062787136,7.64552563,5.647263249,2.519548219,14.20612813,62.55545697,12.15616682,25.28837622
1011300,10,40243,38112,6657,59148,52501,3107,11.23595506,0,0,0,0,0,57.62711864,0,0,18.22033898,67.37288136,5.508474576,27.11864407
1011401,10,204733,212112,0,180200,212112,0,1.436781609,89.69072165,10.30927835,44.39655172,0,1.436781609,6.999255398,10.12658228,3.723008191,5.741216795,85.47655068,0.907715583,13.61573374
1011402,0,123678,124671,61979,146712,126438,43840,0,100,0,30.05502063,1.306740028,0,3.964571911,5.989034163,1.307465205,9.907935116,73.78229564,5.421431597,20.79627277
1011500,64,60616,78830,16048,52623,108991,15619,6.484295846,53.27102804,46.72897196,14.89361702,2.634245187,0,11.77896268,3.39311682,2.423654872,9.067882472,46.66011788,31.38506876,21.95481336
1011600,29,59206,63356,36874,47724,65075,31831,0.695410292,84.18803419,15.81196581,10.84840056,1.344459898,0.649049606,19.92713005,2.410313901,1.737668161,13.78809869,73.23103154,3.495311168,23.27365729
1011700,55,70318,77515,72514,71691,82002,39256,4.435483871,40.29850746,59.70149254,12.74193548,1.129032258,0,13.72045221,2.363823227,2.46659815,3.296089386,73.55150215,14.32403434,12.12446352
1011800,131,126089,132384,246904,48188,133390,131714,2.536793184,88.66498741,11.33501259,29.5701007,0.426026336,0,4.827106057,2.413553029,2.146669761,7.723279649,84.52647718,2.630027126,12.8434957
1011900,459,23206,23792,21814,37337,23827,14163,44.5631068,0,0,1.553398058,13.78640777,9.32038835,1.084990958,0,0,5.786618445,79.38517179,4.430379747,16.18444846
1012000,34,128646,135481,4463,33624,143675,60819,1.668302257,75.84541063,24.15458937,37.83120707,0.834151129,0,5.138746146,9.686536485,0.950668037,7.513780099,73.93229167,12.16145833,13.90625
1012100,589,52985,51891,22921,77684,56480,24327,9.812146635,59.26724138,40.73275862,7.477658216,3.009301477,3.136968813,12.40434038,3.860651057,0,4.900477244,65.24879615,16.07429489,18.67690897
1012200,81,177088,175936,0,270591,172182,230699,5.081555834,90,10,45.67126725,3.324968632,0,2.893890675,8.431582708,2.036441586,10.28726708,72.21219776,6.17105738,21.61674486
1012400,134,83338,85083,126479,61985,86195,56737,1.57480315,90.96551724,9.034482759,20.9223847,1.912260967,0.937382827,6.808964781,6.446104589,1.824973319,8.609738885,74.707828,5.898566703,19.39360529
1012500,118,108599,114576,17278,114583,123892,32823,7.713690063,67.64705882,32.35294118,29.04794997,3.335649757,3.40514246,9.60105217,0.613765892,1.928978518,9.626630679,50.42467591,5.409029951,44.16629414
1012600,115,103803,104604,31658,108767,106875,64487,1.436087018,93.07897072,6.921029281,22.42286364,0.995307835,0.199061567,4.964788732,5.325704225,1.919014085,6.54559213,84.8590604,4.36689038,10.77404922
1012700,312,52120,62474,20142,62056,66261,20573,7.450157398,73.02231237,26.97768763,10.78174187,4.380902413,1.652675761,9.610499577,5.122777307,1.157211403,7.389534007,57.61428571,21.08571429,21.3
1012800,6,170951,174483,0,167337,177897,69828,0.191877199,96.47668394,3.523316062,44.41957147,0.41573393,0,2.69005848,10.72681704,3.35839599,9.728506787,85.3679358,3.978145808,10.65391839
1012900,246,77284,82430,50640,115335,82193,31870,7.917091403,68.23529412,31.76470588,20.11552837,5.844376487,0.44172613,11.09822119,3.499613302,1.295436968,9.236625927,62.95427902,13.77491208,23.27080891
1013000,16,216608,236627,116226,64498,222523,921503,0,100,0,56.12648221,1.28458498,0.790513834,5.565174376,14.76626268,2.696017809,7.38372093,80.1797304,1.17324014,18.64702946
1013100,192,103187,111571,81448,98083,117715,44121,10.03649635,95.45454546,4.545454546,28.95377129,5.352798054,2.311435523,5.515297907,0.201288245,0,5.365066559,68.07568438,13.96940419,17.95491143
1013200,98,76534,81126,55584,46847,84079,44378,1.648998822,65.37001898,34.62998103,14.79050984,1.581692748,0.572101632,7.04362926,7.629693944,1.302365965,4.481160109,77.12713264,4.832140892,18.04072647
1013300,326,56454,61899,27646,86511,66657,20552,10.81260365,46.45476773,53.54523227,17.14759536,5.04145937,0.39800995,9.051023724,5.849853754,0.2599935,6.904118839,64.12936949,20.61417837,15.25645214
1013400,272,89466,91011,12039,78408,92570,60826,2.846178446,83.95061728,16.04938272,24.16053726,3.24592261,1.503038056,8.35978836,5.088985089,1.875901876,6.28892292,78.85046274,3.516804676,17.63273259
1013500,560,46244,51947,33506,61008,70156,21058,17.36020806,45.97222222,54.02777778,11.1183355,8.745123537,2.633289987,11.97828935,10.66816395,0.561482313,8.863080685,52.20754717,27.90566038,19.88679245
1013600,164,100193,102626,41300,121213,101072,93597,1.561957654,83.51041224,16.48958776,25.02603263,0.335531644,0.497512438,5.006811989,7.840599455,2.316076294,5.948372615,77.37556561,8.451096415,14.17333797
1013700,29,138163,143611,75836,126347,149285,68930,0.334128878,84.16030534,15.83969466,29.66587112,0,0.357995227,4.57354759,3.739184178,0.417181706,7.101449275,66.68224299,6.573208723,26.74454829
1013800,103,81668,86369,37311,56835,90743,27345,1.063113982,94.42578912,5.57421088,18.26133764,1.655228099,1.211142511,6.450859855,5.641584313,1.984281379,6.663318266,76.84078037,5.608873505,17.55034613
1013900,360,80991,81564,25178,122650,86275,40259,4.455189087,78.65612648,21.34387352,13.29649456,0.587117942,2.503885339,10.24833434,1.538461539,0.799515445,4.369893538,75.46318869,11.31155534,13.22525597
1014000,52,144343,155920,0,55211,158146,111857,1.359832636,92.37576583,7.624234173,44.32531381,1.09832636,0,4.06462367,10.55263495,4.128734453,10.37399822,76.24802943,5.977404099,17.77456647
1014200,22,153665,171316,0,79837,183948,12414,0,89.4013739,10.5986261,52.06445116,1.10775428,1.10775428,3.945074106,16.60854403,4.686137751,14.56703534,77.51387347,5.371809101,17.11431743
1014300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014401,92,105282,107091,51445,104229,108607,63351,3.609258533,91.49940968,8.500590319,34.99411534,0.549234994,0.549234994,1.695652174,8.217391304,3.652173913,7.436823105,84.7209721,3.915391539,11.36363636
1014402,82,96405,105018,34713,54628,106350,55813,2.1150374,93.47604485,6.523955148,27.75341759,1.341243229,0,6.473849843,7.927468905,2.053049603,5.448717949,80.50691244,6.804915515,12.68817204
1014500,33,97638,108160,3198,83876,110203,64416,1.341463415,92.21732746,7.78267254,41.99186992,0.772357724,0.243902439,20.07894285,6.916080316,2.179509181,16.72911203,75.62302562,8.301158301,16.07581608
1014601,54,90827,90665,81615,66350,91022,60531,1.578947368,91.71428571,8.285714286,20.13157895,0.614035088,0.789473684,8.736751647,1.690060155,3.69521627,5.479866788,72.76173812,8.253135025,18.98512686
