"BoroCT2010","ACS_p_white","ACS_p_black","ACS_p_hispanic","ACS_p_edu_grad_HS","ACS_p_household_white","ACS_p_household_black","ACS_p_household_asian","ACS_p_household_hispanic","ACS_p_US_citizen","ACS_p_home_lang_english","ACS_p_home_lang_spanish","ACS_p_home_lang_other","ACS_p_pop_poverty","ACS_p_unemployed","ACS_p_civilian_labor_force","ACS_p_poverty_under100","ACS_p_poverty_100to149","ACS_p_poverty_200over","ACS_p_income_indv_75000ormore","ACS_p_house_social_security","ACS_p_house_supplemental_security","ACS_p_house_public_assistance","ACS_p_house_SNAP","ACS_avg_per_capita_income","stops"
3033500,55.67439097,39.27510398,0.980392157,24.02306214,41.125,56.75,2.125,3.625,93.52346999,66.34018936,0.587659158,33.07215149,97.11824124,3.883972468,28.43137255,20.00611808,16.67176507,56.86754359,11.53846154,36.125,6.5,4.125,18.375,18159,86
3033600,90.65895954,4.485549133,6.959537572,31.69572108,93.08093995,4.569190601,2.349869452,10.24804178,85.31791908,54.38265787,4.665409991,40.95193214,99.23699422,6.446092413,48.57803468,15.8667288,5.49860205,72.57688723,11.97455752,24.73890339,10.31331593,3.65535248,19.12532637,28254,31
3033700,47.43202417,48.56495468,6.722054381,18.07935077,42.54352763,53.97426192,0,7.267221802,92.27089627,68.94070236,5.872193437,25.1871042,94.3101712,4.116638079,41.01208459,23.43833422,15.8302189,49.25253604,7.28008089,23.54277063,4.617713853,2.649507949,15.66994701,19150,125
3033900,13.7048553,77.54125807,7.581918201,26.56572608,13.53300056,78.42484748,1.608430394,7.709373267,84.40564458,80.5822719,5.588770471,13.82895763,99.42597465,4.074856625,48.98349677,27.64012509,4.666827039,58.33533798,10.36818851,38.49140322,9.262340544,6.932889628,24.34830838,24505,204
3034000,45.26703499,35.24861879,34.73296501,32.47022268,40.32496307,39.43870015,0,33.82570163,90.79189687,49.66256451,26.95514093,23.38229456,90.09208103,3.761755486,22.50460405,40.84219133,35.73180703,20.52330335,0.930026572,18.31610044,25.11078287,6.794682423,47.71048745,9640,140
3034100,9.325626204,83.54527938,5.664739884,27.04156479,8.608058608,82.69230769,0,7.875457876,80.8477842,88.85218827,4.541701074,6.606110652,93.52601156,7.969383161,44.97109827,14.58590853,10.2183766,63.90605686,6.200177148,30.86080586,1.648351648,5.586080586,15.93406593,21724,158
3034200,41.78480553,44.67466376,21.62849873,25.30151399,49.72150019,39.47270702,2.042331972,22.98551801,85.75063613,50.24326347,17.36526946,32.39146707,100,5.709416276,34.20574337,35.05997819,10.65067248,42.05743366,1.220281927,34.08837727,32.78871147,17.11845525,56.77682882,13677,562
3034300,7.901378373,77.48010095,21.56862745,30.32326072,8.437343984,83.22516226,0.349475786,15.42685971,91.26383227,79.26570458,15.8106961,4.923599321,99.51465735,4.947089947,38.90506698,34.0811549,17.4600078,36.1295357,2.132639792,25.46180729,11.23315028,10.33449825,34.84772841,13599,686
3034500,2.27537923,96.84947491,1.808634773,36.62280702,2.173913044,96.01449275,0,1.93236715,77.59626604,95.74085183,1.73965207,2.519496101,99.00816803,6.161137441,55.7176196,14.55509723,13.96582204,68.70948733,6.63507109,18.96135266,7.004830918,4.347826087,16.78743961,28344,393
3034700,1.707239962,90.83148909,15.83939298,41.74659263,2.865761689,86.87782805,0,15.68627451,84.28706924,74.20413522,16.04857237,9.747292419,99.58899779,10.73049938,44.38823901,41.3968254,9.428571429,33.23809524,2.049839228,13.27300151,7.692307692,19.15535445,37.1040724,13173,301
3034800,51.74825175,6.013986014,49.09090909,31.04575163,65.02057613,8.093278464,8.367626886,44.99314129,73.1002331,23.13843079,33.1834083,43.67816092,100,9.692671395,51.37529138,35.52447552,8.065268065,42.0979021,3.501722158,22.49657065,8.504801097,10.56241427,19.478738,18024,835
3034900,5.203066384,82.09101289,10.68341217,40.58047493,4.468188441,85.91549296,1.79698883,7.236522584,70.85304192,73.97069086,12.02023726,14.00907188,100,6.92940667,43.92431903,28.23356712,15.98434187,43.41869189,4.338713058,20.98105877,7.916464303,6.556580865,23.16658572,16274,501
3035000,96.41420912,0.335120643,0.469168901,36.74380836,97.1975393,0.683526999,1.025290499,0,92.59383378,21.2773224,0.273224044,78.44945355,100,3.705023156,46.58176944,13.30428954,6.601876676,67.8619303,5.575284091,34.65481887,20.57416268,5.741626794,29.80177717,24075,128
3035100,19.19568823,66.99834163,12.62437811,37.80487805,18.35251363,68.56450636,0,12.11387038,79.14593698,59.73761592,14.00135716,26.26102692,100,7.839721254,41.02404643,32.13101161,15.29850746,42.26782753,2.812939522,28.4675954,8.721986675,2.059357965,33.67655966,14217,1036
3035200,70.50960735,17.54385965,20.80200501,26.89956332,76.03305785,12.80991736,0.619834711,25.82644628,92.73182957,38.17878028,19.29824561,42.5229741,70.00835422,6.347826087,9.857978279,58.83054893,22.67303103,7.159904535,0,41.52892562,62.80991736,13.63636364,76.03305785,11290,244
3035300,21.83763373,64.90455213,17.32745962,30.92355586,14.58885942,74.80106101,0,14.05835544,70.94608769,61.98843416,15.81405694,22.1975089,99.95804489,6.826314341,49.00356618,27.78593914,15.84470094,44.05036726,4.177825388,15.38461539,8.859416446,8.222811671,26.10079576,18782,537
3035400,99.29091984,0.709080166,1.024226906,29.11536708,98.66021585,1.339784146,0,0.930405657,95.56824897,30.91855113,1.040624375,68.0408245,100,3.607472622,42.80086665,11.08922592,13.86645657,70.41559976,9.338111299,44.43617417,14.55154447,2.270189803,18.38481578,29431,121
3035500,10.59695513,82.7724359,8.513621795,35.25228581,9.492047204,83.88917394,0,7.5423294,79.74759615,75.84551604,7.920576042,16.23390792,100,4.909489852,45.87339744,25.44070513,14.36298077,47.11538462,3.388452155,22.88353002,10.26167265,5.797845049,25.24371473,17217,223
3035601,96.03293413,3.330838323,2.47005988,22.32063773,97.6366322,2.363367799,0,0.812407681,98.16616767,31.62523901,0.420650096,67.9541109,100,1.75879397,47.04341317,13.36077844,8.008982036,67.47754491,9.58961474,51.55096012,10.93057607,0,22.52584934,32480,10
3035602,96.94076384,1.14964926,0.019485581,23.56426618,95.31659798,2.173098539,2.510303485,0,92.96570538,36.94601128,0.020145044,63.03384367,100,1.635861483,41.71862822,12.49025721,9.645362432,73.05144193,7.933149989,46.5342825,13.07605845,1.161483702,21.65605096,28369,78
3035700,1.218323587,94.15204678,4.62962963,48.71369295,1.084598699,94.68546638,1.409978308,4.229934924,81.33528265,89.73326623,3.724207348,6.542526422,96.83235867,4.534005038,39.23001949,48.3643684,8.958228485,38.80221439,0,13.23210412,11.17136659,21.14967462,40.45553145,10773,1394
3035900,3.180542563,88.94293733,12.79700655,37.38186909,2.232779097,91.25890736,1.330166271,9.786223278,80.89803555,87.44287701,8.960858335,3.596264653,97.13751169,13.4487021,43.51730589,47.78505393,9.148690293,30.00770416,1.300891352,13.06413302,9.026128266,8.171021378,40.66508314,13274,512
3036001,96.72131148,0.721311475,3.672131148,20.51785014,97.07431246,1.287302516,0.994733762,2.106495026,77.60655738,13.89738362,2.88820931,83.21440707,100,3.062678063,47.60655738,28.65573771,7.704918033,60.26229508,15.54293825,14.45289643,31.48039789,1.170275015,35.51784669,28815,88
3036002,98.46238331,0.027457441,2.690829215,24.47761194,100,0,0,0.648702595,79.51674904,6.998880179,0.78387458,92.21724524,99.97254256,1.921344942,35.00823723,31.17275474,15.24306509,43.03762703,5.43159131,27.69461078,42.76447106,3.692614771,58.43313373,19315,82
3036100,1.159554731,75.32467533,25.37105751,36.54008439,1.884700665,78.8248337,2.549889135,19.9556541,80.93692022,83.42710997,14.68030691,1.89258312,99.53617811,8.656174334,34.55473098,48.04287046,12.25535881,26.93383038,1.573849879,24.61197339,8.647450111,12.3059867,25.27716186,11405,254
3036200,80.7043504,2.308375259,47.73601657,38.82086168,82.5436409,4.322527016,9.642560266,36.5752286,54.09884581,10.56936143,45.61182762,43.81881095,99.37851435,9.211023028,45.22047943,46.5157832,9.708159619,29.39249553,5.930018416,12.80133001,6.483790524,5.153782211,24.02327515,16389,417
3036300,2.491017964,80.52694611,25.31736527,40.54852321,2.315789474,78.94736842,0,23.22807018,85.46107784,77.58119884,18.06179034,4.357010827,100,3.526970954,42.20359281,22.49101796,18.46706587,46.10778443,5.475792988,17.61403509,10.87719298,6.877192983,27.57894737,17052,293
3036400,65.18348624,0.412844037,22.93577982,48.69505495,77.73677737,0.73800738,16.60516605,18.20418204,70.77981651,11.4980916,22.61450382,65.88740458,97.47706422,2.320561252,48.66972477,26.02352941,12.47058824,42.30588235,1.635883905,15.86715867,14.02214022,4.42804428,21.15621156,15569,386
3036501,5.512489233,83.72093023,12.36003445,23.5968618,2.946593002,84.06998158,1.749539595,11.41804788,89.40568476,76.02449364,13.28308997,10.69241639,100,8.072487644,49.2248062,24.59086994,18.0878553,48.92334195,3.815153144,20.62615101,9.116022099,3.49907919,24.21731123,20819,361
3036502,10.09090909,74.09090909,33.72727273,44.09566517,5.21978022,77.74725275,0,34.89010989,89.18181818,72.4,27.6,0,100,4.731457801,40.72727273,32.81818182,8.454545455,53.72727273,1.216545012,7.967032967,10.43956044,4.945054945,28.2967033,25811,119
3036600,49.0852873,3.942282917,16.92862664,24.39281943,61.36919315,2.28198859,29.25835371,15.72942135,69.49239887,12.60638298,18.96276596,68.43085106,99.76810101,5.370919881,45.11723783,25.69731405,11.41528926,52.47933884,7.355922386,19.80440098,21.35289324,1.62999185,31.45884271,21438,182
3036700,13.23024055,44.24398625,46.73539519,33.62068966,20.2247191,42.24719101,2.471910112,45.61797753,91.32302406,63.46718903,35.45543585,1.077375122,100,7.26681128,57.73195876,11.08247423,12.45704467,54.12371134,7.659115426,21.79775281,8.314606742,4.494382023,29.43820225,26082,531
3036900,6.778566817,76.15666021,24.94082204,35.45384019,6.674907293,78.1829419,0,19.03584672,89.56315903,72.96168959,25.44204322,1.596267191,99.87088444,7.793398533,39.20809124,43.20189614,7.239819005,34.21676363,2.143495088,20.64276885,7.540173053,17.4907293,39.36959209,12708,842
3037000,72.06446662,0.690713738,3.018674853,19.22404754,77.62645914,0,21.33592737,2.918287938,87.66948069,24.75884244,3.027867095,72.21329046,99.4627782,5.830444374,52.82680993,13.63168724,6.58436214,70.31893004,16.34885902,23.99481193,2.399481193,0.583657588,6.614785992,30140,66
3037100,2.395490841,89.07937999,12.79943636,35.16047602,2.695924765,89.90595611,0,13.22884013,89.36120244,82.74423171,10.57928326,6.676485027,99.48332551,6.399069226,51.26820103,20.58545798,11.37865911,61.54390935,7.832009081,19.18495298,5.579937304,3.636363636,27.8369906,21636,616
3037300,6.179775281,78.49117175,19.74317817,31.04371097,6.02165088,81.12313938,0.541271989,16.64411367,91.51952916,79.43158512,17.69704073,2.871374158,99.94649545,7.695153533,37.21241306,36.58993576,13.78479657,37.74089936,4.841040462,37.68606225,7.848443843,14.34370771,38.63328823,17039,677
3037401,86.85528292,3.880821232,5.558337506,24.20634921,88.05066079,5.121145374,5.726872247,8.370044053,91.31196795,31.52898923,4.335556696,64.13545408,100,4.61580984,48.57285929,11.14171257,6.384576865,74.46169254,13.00813008,37.2246696,14.75770925,1.101321586,17.84140969,33683,44
3037402,87.49681041,0.510334269,3.342689462,41.78517398,92.28486647,0.445103858,7.270029674,0.989119684,89.1809135,30.43816438,2.126004667,67.43583096,100,1.47219193,40.39295739,9.670834397,9.670834397,69.37994386,7.612833061,49.65380811,21.95845697,1.137487636,26.80514342,26182,68
3037500,6.2561415,81.85391418,20.34064854,26.80232558,11.25244618,79.94129159,3.13111546,20.15655577,83.88470357,75.67469001,14.80671043,9.518599562,99.08286931,11.29264777,43.30167049,31.43801653,12.39669422,45.2231405,7.706679122,18.49315069,2.544031311,8.806262231,34.24657534,17169,382
3037700,6.631016043,81.17647059,8.689839572,30,6.596306069,79.68337731,2.83641161,9.102902375,84.2513369,86.34604754,7.241569928,6.412382532,99.67914439,4.995345951,55.10695187,17.11373391,10.83690987,68.77682403,11.49815043,19.92084433,8.245382586,8.575197889,27.50659631,28341,393
3037900,4.670807453,87.08074534,15.22981367,36.39040808,3.931379557,86.99070765,0,17.01215154,91.10559006,82.10751538,14.92377641,2.968708211,99.47826087,5.437665783,45.66459627,28.8961039,6.593406593,55.11988012,5.691056911,13.86704789,10.72194425,18.01286633,32.16583274,19853,1132
3038100,2.560106857,84.08281389,16.27337489,28.15198618,1.601708489,87.02616124,0,13.56113187,86.33125557,81.02480112,12.70472625,6.270472625,100,8.378524946,40.49421193,32.1015138,9.81745325,46.3713268,0.762555877,33.10197544,9.076348105,11.26534971,37.53336893,16497,1181
3038200,23.10387108,29.86512524,37.62480294,34.52671549,28.07692308,33.65384615,19.47115385,35.38461539,90.20844281,41.04024995,27.0538504,31.90589965,100,8.954890576,41.93378876,39.90190927,20.47644071,27.27272727,1.478582301,27.40384615,18.41346154,11.25,41.68269231,14937,762
3038300,4.245043213,89.5526182,9.30350788,32.48053393,3.721244926,87.61840325,1.826792964,9.404600812,90.44229792,91.48994767,7.435968053,1.074084274,97.5088968,7.922367165,50.66090493,17.70072993,7.768508863,62.74765381,6.307448495,19.75642761,4.194857916,9.878213802,23.95128552,23321,360
3038500,7.154524665,90.16661222,8.624632473,32.63061412,8.53189854,87.85549577,0,8.993082244,93.27017315,93.7860781,5.806451613,0.407470289,100,6.813020439,49.82032016,21.43090493,11.89153871,54.19797452,5.007473842,25.36510377,12.29823213,10.29976941,34.97309762,21053,421
3038600,63.38779593,0.133377793,14.97165722,38.18359375,69.84585742,0,24.37379576,13.10211946,88.32944315,43.26750449,11.95691203,44.77558348,100,5.793896506,39.34644882,21.50716906,11.73724575,63.05435145,5.297438124,34.97109827,7.129094412,1.156069364,14.54720617,20071,40
3038700,14.32284147,71.72971412,25.6425065,25.37511033,11.04294479,76.76380368,2.914110429,21.62576687,85.1285013,74.93010252,20.09940976,4.970487729,99.48021946,10.60550459,37.71296564,40.95791002,7.40203193,43.0478955,1.917510854,22.2392638,16.48773006,14.72392638,39.49386503,15490,429
3038800,88.14504882,0.055788006,3.542538354,44.18406476,92.07459208,0,1.709401709,5.361305361,92.60808926,40.51456913,3.378797272,56.1066336,100,6.182602444,38.88423989,12.46861925,15.25801953,65.16039052,8.412197687,34.42113442,5.439005439,2.797202797,8.158508159,20640,23
3038900,35.19776269,4.914103076,62.32520975,19.13357401,41.84549356,6.115879828,10.30042919,60.30042919,81.1825809,36.83311993,50.66154503,12.50533504,96.76388334,5.413385827,54.73431882,34.68208093,11.31296449,47.10982659,6.510034263,22.63948498,9.442060086,3.326180258,35.51502146,19678,461
3039000,92.55369928,0,2.291169451,51.9781719,90.56087551,0,9.439124487,4.787961696,85.20286396,48.94046418,2.82542886,48.23410696,100,2.782608696,34.84486874,1.575178998,9.212410501,75.56085919,7.75462963,45.82763338,11.35430917,0,7.79753762,27728,34
3039100,27.99474893,5.54643912,77.05940269,29.63169643,36.34385201,5.98476605,6.746463547,71.70837867,78.66754184,22.78613931,69.02345117,8.190409521,95.9960617,4.27230047,44.73252379,27.21367521,15.45299145,44.34188034,5.219399538,18.9336235,11.53427639,3.917301415,35.79978237,16080,70
3039200,91.61317929,1.754385965,12.40907146,42.71468144,91.13660063,2.189781022,4.692387904,8.863399374,77.23577236,33.63719234,11.71376481,54.64904284,100,3.406202339,44.28754814,11.21095422,7.445442876,72.8284125,5.897305541,39.41605839,6.777893639,1.355578728,18.56100104,21889,66
3039300,44.22234392,26.12267251,62.65060241,29.48328268,41.60899654,31.05536332,0.865051903,54.32525952,84.80284776,44.95985727,48.4686292,6.57151353,98.54874042,4.12371134,51.99890471,22.92303418,3.084190053,54.84856905,5.326460481,16.00346021,10.98615917,4.930795848,25.17301038,20766,178
3039400,83.99687744,0,5.893832943,40.56074766,91.51291513,0,0,6.273062731,91.64715066,45.68153909,3.520261973,50.79819894,100,4.709576138,37.70491803,5.815768931,15.72989852,66.39344262,9.398686205,34.19434194,9.348093481,1.2300123,9.594095941,21139,71
3039500,52.9012171,21.08689499,69.71412397,25.9341637,45.84070797,31.23893805,4.690265487,63.45132743,74.49759411,35.2959405,61.14037806,3.563681438,98.07529012,9.449404762,38.72063402,45.10822511,5.714285714,30.73593074,2.824454773,29.11504425,14.07079646,10.3539823,45.13274336,13559,259
3039600,87.53462604,7.534626039,4.542936288,49.30191972,88.14352574,5.304212169,4.212168487,1.872074883,93.62880886,69.95932597,2.905287624,27.1353864,100,9.097525473,42.7700831,7.977839335,17.67313019,63.60110803,11.39784946,25.27301092,3.744149766,4.836193448,13.72854914,26362,39
3039700,15.89113257,61.19402985,42.25929178,34.89901362,14.23728814,64.74576271,0,35.50847458,85.42581212,62.1882793,35.50498753,2.306733167,99.531753,9.318001586,48.28797191,28.8150544,8.350485151,57.63010879,4.312668464,20.6779661,11.94915254,2.881355932,33.6440678,17631,922
3039800,51.07430618,0,7.02775291,43.01385681,61.83206107,0,37.40458015,6.234096692,81.55774396,27.09313264,5.174035748,67.73283161,100,3.602676274,44.89704566,11.50402865,4.655326768,64.32408236,3.962943901,39.56743003,14.88549618,7.760814249,24.80916031,20031,98
3039900,25.6793817,46.39740713,49.83794565,31.89655172,27.01014832,51.99063232,0.780640125,43.01327088,77.43704812,50.14584991,45.05436224,4.799787855,100,9.589041096,53.65245575,26.60184493,14.95886313,49.46397407,2.784,24.51209992,17.40827479,6.167056987,38.0952381,16485,608
3040000,42.22294232,0.356448477,14.3551523,33.19482918,59.47136564,0.969162996,27.13656388,16.29955947,79.26117952,34.1213832,10.83274524,55.04587156,100,4.99194847,46.11147116,15.94296824,17.27154893,48.63901491,2.173913044,38.59030837,6.872246696,7.136563877,21.85022026,16905,96
3040100,14.01816118,62.51418842,30.1645857,38.58007705,16.90273843,67.42209632,0,27.47875354,92.08286039,72.72438947,23.69172217,3.58388836,97.75822929,12.48062016,40.97616345,41.8287373,14.04934688,39.44847605,1.955622414,15.76959396,10.3871577,9.631728045,28.23418319,13591,814
3040200,41.92634561,0,16.75435047,36.35883905,59.72540046,0,33.63844394,15.56064073,77.29664104,32.25945017,13.78865979,53.95189003,100,2.113022113,46.6208013,12.26224201,15.94496155,51.11290975,4.634146342,34.09610984,11.78489703,1.258581236,20.82379863,19976,86
3040300,21.82741117,66.44106035,36.29441624,31.12683173,19.98215879,70.02676182,0.178412132,31.4897413,87.64805415,65.09194673,30.05707039,4.850982879,100,9.171717172,38.29667231,40.60913706,14.80541455,37.2250423,3.625498008,25.69134701,11.32917038,5.709188225,31.04371097,13752,374
3040400,49.87437186,0.67001675,5.737018426,46.0816777,59.8937583,0.531208499,39.5750332,5.577689243,80.15075377,33.11316601,3.038309115,63.84852488,99.20435511,4.088669951,46.73366834,11.73490924,3.250316589,79.02068383,6.84729064,33.20053121,2.257636122,3.320053121,12.88180611,25699,53
3040500,34.34083601,47.45980707,56.59163987,40.24096386,21.54195011,61.67800454,3.401360544,39.22902494,74.66237942,37.12021136,49.20739762,13.67239102,100,16.52035116,60,11.83279743,14.08360129,47.90996785,5.108359133,9.977324263,10.88435374,1.814058957,11.33786848,17031,367
3040600,48.70870871,0.960960961,9.60960961,35.20518359,63.930131,2.794759825,28.55895197,7.772925764,78.43843844,33.95688015,4.787571338,61.25554851,100,5.396825397,44.08408408,8.498498499,11.11111111,63.12312312,11.37314568,32.22707424,0.873362445,4.978165939,10.48034935,26216,41
3040700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
3040800,49.35686509,0.299132516,4.457074484,40.69716776,60.23054755,0.960614794,38.80883766,5.475504323,76.06939874,26.60580372,5.314639713,68.07955657,100,4.577968527,42.74603649,19.35387377,17.08046665,52.58749626,3.975860845,34.00576369,7.780979827,7.684918348,17.77137368,18879,40
3040900,18.70629371,23.07692308,73.51398601,25.72674419,22.64995524,22.73948075,0,71.17278424,69.84265734,29.08455181,67.70502225,3.210425938,100,6.854390515,46.56177156,22.55244755,13.86946387,46.70745921,4.543802254,12.26499552,22.64995524,12.26499552,46.01611459,16079,341
3041000,87.22778105,0.294290759,11.35962331,40.86757991,91.97622585,0,8.023774146,5.794947994,92.46615656,51.22699387,3.435582822,45.33742331,99.70570924,4.155672823,46.73337257,7.083825266,6.670602125,82.34946871,8.707124011,46.50817236,13.2243685,2.377414562,10.99554235,28266,17
3041100,12.53434066,59.68406593,38.04945055,24.78632479,15.10729614,64.80686695,0,30.81545064,82.89835165,60.18271793,37.19071184,2.626570232,99.93131868,4.288240495,48.00824176,41.89003436,2.233676976,46.21993127,1.149425287,26.43776824,8.755364807,12.70386266,47.72532189,16370,194
3041200,66.97485207,0.702662722,10.24408284,27.57527734,77.00101317,0,17.32522796,9.219858156,78.6612426,27.22351121,10.24748647,62.52900232,99.59319527,3.524627203,49.66715976,9.246193836,14.44485704,61.0471593,8.277999115,24.82269504,6.281661601,0.607902736,10.23302938,22386,117
3041300,26.14998606,31.00083635,64.8452746,21.63053723,25.4318618,33.58925144,1.631477927,60.65259117,77.75299693,36.09230769,63.53846154,0.369230769,99.63758015,5.730550285,46.61276833,18.80246223,15.89255736,56.07162843,3.111954459,20.53742802,10.55662188,14.20345489,34.45297505,17211,438
3041401,84.56790124,0,7.319223986,45.80152672,88.48484849,0,1.01010101,4.04040404,65.78483245,39.94490358,5.785123967,54.26997245,100,7.150050353,41.26984127,14.63844797,2.91005291,70.28218695,3.496503497,36.36363636,11.71717172,1.818181818,3.434343434,23714,99
3041402,95.93846154,0,0,24.66101695,97.51098097,0,2.489019034,0,78.03076923,40.27210884,0.680272109,59.04761905,100,1.783060921,46.09230769,4.553846154,14.27692308,69.47692308,8.023774146,34.40702782,7.75988287,1.171303075,11.71303075,31017,20
3041500,34.26875337,47.59848894,49.29843497,27.35294118,37.41883117,45.86038961,0.892857143,51.70454546,83.94495413,43.51797289,47.0830878,9.398939305,100,14.21903052,50.51268214,20.07555316,15.65029682,55.63950351,3.994490358,24.35064935,13.55519481,13.63636364,46.1038961,15899,440
3041600,90.58867642,0,13.04836895,38.05309735,93.82022472,0,4.213483146,7.724719101,90.81364829,31.01087394,13.65283931,55.33628675,100,2.970852018,30.52118485,14.36070491,13.7607799,64.86689164,5.107951553,36.51685393,5.47752809,0.983146067,16.01123596,19150,61
3041700,37.99223516,33.61064892,76.34498059,34.42396313,34.75894246,38.56920684,2.255054432,69.9066874,88.82418192,31.86655163,65.14236411,2.991084268,100,9.564254062,37.90904049,28.86855241,18.94065447,38.13089296,0.563380282,28.77138414,11.97511664,8.942457232,42.92379471,12636,363
3041800,95.78059072,0.060277276,8.137432188,37.54578755,96.3963964,0,3.603603604,6.306306306,86.67872212,38.29093281,10.0456621,51.66340509,95.41892706,5.663304888,37.19107896,23.75236892,8.464939987,60.77068857,8.384615385,42.49249249,6.756756757,3.753753754,30.03003003,25841,67
3041900,31.19369369,26.49211712,68.04617117,38.22160149,33.71179039,30.74235808,3.318777293,64.10480349,85.38851351,38.02067947,56.92762186,5.051698671,99.97184685,5.043610163,44.56644144,28.92143058,16.86848775,44.83244157,2.602230483,20.08733625,14.58515284,6.550218341,38.77729258,14679,341
3042000,82.06896552,0,13.10344828,38.59813084,85.18518519,0,2.729044834,15.59454191,87.83251232,54.53539823,11.72566372,33.73893805,100,1.458333333,34.97536946,23.74384237,7.438423645,49.408867,6.310013717,26.31578947,7.992202729,2.144249513,8.771929825,16380,67
3042100,41.28073185,10.54888508,78.64493997,31.49678604,40.08695652,9.913043478,9.826086957,75.73913044,80.07432819,21.31546894,70.88915956,7.795371498,98.79931389,7.454289733,45.31160663,29.34027778,13.33912037,46.06481482,4.159445407,24.17391304,13.2173913,8.260869565,38.86956522,15840,262
3042200,72.67956707,2.591013447,16.13643818,26.49976382,75.57522124,3.716814159,11.4159292,15.13274336,85.30665792,40.2758133,14.53323904,45.19094767,100,1.544240401,41.88258445,11.93834044,19.35060676,63.2666448,6.456953642,29.20353982,2.831858407,0.884955752,12.12389381,21701,55
3042300,66.97947214,12.05278592,77.24340176,19.29662193,67.03296703,10.28971029,1.198801199,73.52647353,72.69794721,22.68562401,73.1121643,4.20221169,98.47507331,5.509641873,50.99706745,28.08219178,9.648600357,50.20845742,2.423208191,17.18281718,7.292707293,10.68931069,29.57042957,19261,148
3042400,61.77666562,3.22177041,16.67187989,30.43660789,65.0462963,3.62654321,20.52469136,13.19444444,74.28839537,27.04833733,14.91258142,58.03908125,100,5.209125475,48.3891148,14.32593056,17.54770097,58.11698467,7.935314028,25.92592593,4.166666667,1.311728395,9.722222222,22606,125
3042500,41.00833664,11.03612545,74.35490274,19.80676329,43.63817097,8.449304175,1.590457257,70.27833002,84.23977769,29.23404255,68.25531915,2.510638298,96.98292973,6.466632178,56.64946407,23.78223496,15.55464593,46.95047073,5.069839628,12.92246521,7.654075547,0,19.68190855,17431,187
3042600,43.48432056,1.416957027,18.23461092,31.00977199,56.02322206,0.943396226,36.64731495,11.8287373,67.57259001,11.84719536,16.56189555,71.59090909,100,6.953548019,47.66550523,28.19976771,10.19744483,47.87456446,4.525014053,32.51088534,8.998548621,3.991291727,22.42380261,18494,112
3042700,27.5,4.710884354,82.61904762,24.40531356,30.38049941,3.983353151,4.161712247,77.2294887,56.02040816,17.20636137,80.14945392,2.64418471,99.81292517,1.531876549,47.77210884,35.74714602,13.88652241,31.48747657,1.136860516,8.917954816,9.155766944,6.77764566,45.95719382,13872,559
3042800,70.4569055,1.038421599,7.866043614,33.4375,76.93399574,0,19.4464159,6.600425834,80.29595016,22.42126553,7.685639988,69.89309448,100,3.200745805,43.43198339,16.84839045,13.70716511,61.86396677,6.45852464,33.71185238,13.62668559,3.193754436,18.94960965,21504,82
3042900,23.40459994,8.179462261,83.33333333,17.38101499,25.43679342,8.016443988,4.367934224,79.54779034,63.57304827,18.11175337,76.00280259,5.885444036,99.87042436,5.451845566,47.19792679,39.08530652,13.85014596,35.25786572,2.7901078,16.59815005,11.51079137,12.02466598,42.24049332,14556,677
3043000,59.19252586,0,13.01301301,21.87226597,66.41975309,0,29.87654321,8.312757202,73.00633967,18.59418283,12.39612188,69.00969529,100,5.453837164,46.91358025,17.68435102,13.21321321,64.89823157,7.407407407,26.74897119,18.43621399,13.99176955,34.1563786,22894,146
3043100,19.30016402,5.522143248,81.10078367,19.6139477,26.27777778,7,7.5,74.94444444,59.7047567,17.8046844,72.70742358,9.487892021,100,3.336488405,43.79442318,39.40222344,12.26535447,36.55913979,0.63128361,15.38888889,12.27777778,12.44444444,48.33333333,11499,858
3043200,56.93020986,2.489019034,16.39824305,21.33757962,68.43191197,2.338376891,24.96561211,18.22558459,73.20644217,22.9694775,13.73512675,63.29539576,100,5.036188179,44.77794046,15.95900439,17.03269888,56.0761347,6.766020864,27.16643741,13.82393398,3.301237964,26.5474553,19231,54
3043300,34.84671191,7.301661596,91.29417271,21.07765452,37.14069592,13.76701967,1.437216339,86.68683812,64.7788439,10.14604151,87.90673841,1.947220087,99.46173649,7.391438251,40.2059443,28.11764706,18.84705882,43.12941177,2.467649714,22.54160363,21.70953101,9.531013616,43.34341906,14008,421
3043400,66.22121126,0.597099801,23.28689224,33.95366502,70.93479969,0.86410055,23.56637863,17.59622938,72.16377595,17.74146484,23.1397724,59.11876277,100,4.424778761,55.78618141,14.64316179,13.05089565,57.35001422,5.456813221,18.06755695,19.0102121,3.927729772,34.32835821,22191,44
3043500,39.89676926,16.1536991,82.8331103,21.75862069,38.66120219,15.6420765,0.819672131,80.73770492,67.86465303,22.03010578,75.26444264,2.705451587,100,6.947890819,46.72146817,33.8749761,14.47142038,42.13343529,1.83044316,10.72404372,10.86065574,4.576502732,35.17759563,14653,345
3043600,64.05519177,1.613657624,12.48830683,27.95883362,77.41738066,0,20.31823745,9.608323133,68.52198316,20.95190128,8.209519013,70.8385797,100,7.203513909,48.97100094,29.42001871,12.02057998,46.23479888,5.153445281,23.99020808,10.64871481,10.46511628,33.78212974,21343,29
